timestamp,buy_sell_ratio,buy_vol,sell_vol
1782991200000,0.4166,16275.0310,39061.7050
1782991500000,1.1055,28063.7970,25385.9780
1782991800000,1.9126,30779.6380,16093.3880
1782992100000,1.7089,12113.2890,7088.2920
1782992400000,1.7280,20374.5970,11791.0740
1782992700000,0.7152,10855.6110,15178.3520
1782993000000,0.4366,5595.1890,12814.3220
1782993300000,0.6126,18674.1900,30485.2410
1782993600000,1.2669,35890.9410,28329.4620
1782993900000,2.0909,30615.8310,14642.2780
1782994200000,1.1202,23141.4410,20658.1790
1782994500000,0.5177,10741.8900,20750.4540
1782994800000,1.0948,43338.2990,39584.8860
1782995100000,1.1829,48275.9760,40811.9810
1782995400000,1.0602,1226444.5610,1156795.7980
1782995700000,0.7859,341730.3000,434833.3820
1782996000000,1.0327,192437.6460,186339.4180
1782996300000,0.5364,185780.1560,346365.0970
1782996600000,0.9989,149016.1190,149174.6780
1782996900000,0.7376,160015.8700,216926.8030
1782997200000,1.3073,252160.7940,192885.6110
1782997500000,0.9393,87752.9600,93425.9310
1782997800000,1.0394,44179.7670,42505.8980
1782998100000,1.1334,93294.8480,82312.7280
1782998400000,0.6459,31279.7010,48428.6970
1782998700000,0.9196,63710.8690,69282.8870
1782999000000,1.7285,201868.5340,116786.8570
1782999300000,0.6364,114657.7790,180162.2940
1782999600000,0.9742,121804.0930,125035.8450
1782999900000,1.2809,160225.7370,125084.7450
1783000200000,0.7131,86827.5500,121764.3480
1783000500000,0.5903,76400.2620,129415.9130
1783000800000,1.0411,71641.4830,68816.0860
1783001100000,1.2146,79082.5470,65111.9000
1783001400000,0.7793,46081.1940,59132.8840
1783001700000,0.9183,51481.0190,56059.9830
1783002000000,0.5715,50180.7390,87807.4880
1783002300000,0.5383,59507.5520,110547.2290
1783002600000,1.9839,126432.6270,63729.8590
1783002900000,0.7830,37862.0830,48356.9360
1783003200000,0.7857,65702.6450,83626.8870
1783003500000,1.0176,63136.2450,62047.0310
1783003800000,1.6098,56580.4570,35147.7640
1783004100000,1.1900,22731.1180,19101.7950
1783004400000,0.9058,31659.9780,34950.7540
1783004700000,0.6692,77374.8520,115627.6100
1783005000000,1.3829,54525.4690,39429.1100
1783005300000,1.3410,42848.2100,31953.5740
1783005600000,1.0668,35961.6680,33709.8960
1783005900000,0.8992,28629.1070,31838.2800
1783006200000,0.8841,64821.8710,73323.6540
1783006500000,0.9836,29582.7510,30075.6550
1783006800000,2.0175,94529.4920,46854.1970
1783007100000,0.5587,23066.1000,41284.0940
1783007400000,0.8637,27679.8680,32046.7170
1783007700000,1.1639,19419.1180,16683.8280
1783008000000,0.4039,18195.6470,45053.8580
1783008300000,0.3408,33143.2790,97257.1650
1783008600000,1.8821,54978.5880,29210.5680
1783008900000,1.2768,29341.1340,22980.7880
1783009200000,0.3622,14580.9530,40261.0430
1783009500000,1.2848,42962.7390,33437.9590
1783009800000,0.7321,78611.5180,107381.9630
1783010100000,1.0168,82987.3330,81614.0530
1783010400000,1.1410,92035.5110,80664.8490
1783010700000,1.8022,22205.4040,12321.0020
1783011000000,0.8113,27489.0390,33882.9470
1783011300000,2.8400,42908.9170,15109.0280
1783011600000,0.3648,21633.5630,59297.0080
1783011900000,1.0509,35545.2760,33822.0620
1783012200000,0.5893,15617.2840,26502.3660
1783012500000,0.8711,10838.2180,12442.3520
1783012800000,0.8273,49042.1920,59278.1150
1783013100000,0.7519,30822.0970,40992.9510
1783013400000,1.7835,68023.5600,38140.7470
1783013700000,1.2352,26789.7470,21689.2500
1783014000000,0.5686,17845.6800,31386.3210
1783014300000,0.9685,36660.1330,37850.6490
1783014600000,0.6560,9928.8600,15135.5190
1783014900000,1.2777,7403.8100,5794.6400
1783015200000,2.0772,32707.9810,15746.5220
1783015500000,1.2267,50992.8560,41568.5970
1783015800000,0.4980,36485.9300,73261.4700
1783016100000,0.5448,17377.4940,31895.7250
1783016400000,1.7184,8302.4360,4831.5110
1783016700000,1.8107,28834.1540,15923.9230
1783017000000,3.2757,29896.3270,9126.6450
1783017300000,0.4568,10809.2320,23662.2310
1783017600000,0.4803,9912.6330,20640.2610
1783017900000,2.5382,17247.9840,6795.3770
1783018200000,0.8571,3571.0190,4166.5860
1783018500000,1.9866,12791.4240,6438.8630
1783018800000,0.6403,44297.4230,69180.7110
1783019100000,0.8829,27909.4340,31611.5330
1783019400000,0.6663,10431.0980,15656.0720
1783019700000,1.0425,9628.5370,9236.4060
1783020000000,0.5167,12408.0730,24015.4970
1783020300000,1.1857,19767.8370,16671.6760
1783020600000,0.8623,6909.2620,8012.4150
1783020900000,1.4118,6658.3300,4716.2150
1783021200000,2.0129,10441.2970,5187.0800
1783021500000,2.3514,11638.7320,4949.6360
1783021800000,1.2112,14154.9940,11686.6250
1783022100000,0.6229,13435.4400,21570.1500
1783022400000,0.4850,15645.4320,32258.7550
1783022700000,1.7678,9922.5420,5612.8820
1783023000000,0.6238,3882.8940,6224.3200
1783023300000,1.1554,7464.0220,6460.2470
1783023600000,1.6227,14439.0480,8898.1970
1783023900000,1.2691,3100.1650,2442.8700
1783024200000,0.7423,3684.2610,4963.1090
1783024500000,0.2850,1775.9540,6232.0550
1783024800000,0.5866,4349.4090,7414.3150
1783025100000,0.5771,3816.0540,6611.9800
1783025400000,2.3173,22577.4600,9742.9460
1783025700000,2.7455,70735.7750,25764.2730
1783026000000,1.0857,17067.3950,15720.7170
1783026300000,3.7841,2661.5410,703.3500
1783026600000,0.2788,5676.0380,20360.7410
1783026900000,0.4323,1705.3350,3944.4570
1783027200000,7.3110,857.1000,117.2340
1783027500000,0.0530,643.4670,12137.3250
1783027800000,3.5928,10331.6900,2875.6920
1783028100000,1.7139,4750.2740,2771.5480
1783028400000,0.2289,454.8780,1987.1570
1783028700000,0.5519,659.8180,1195.4700
1783029000000,0.4177,191.4360,458.3440
1783029300000,4.5951,7258.2840,1579.5870
1783029600000,0.9869,27087.0490,27445.3950
1783029900000,0.9162,13392.0170,14617.3110
1783030200000,0.8843,10102.1370,11424.4830
1783030500000,1.3862,9486.1070,6843.3910
1783030800000,0.4066,4063.9020,9995.7150
1783031100000,0.2451,2833.0410,11557.4550
1783031400000,1.1474,10770.6560,9387.0950
1783031700000,0.3358,3941.2830,11736.0820
1783032000000,4.0642,14824.3020,3647.5630
1783032300000,0.5431,3150.9620,5802.3120
1783032600000,0.3413,2523.6620,7393.5290
1783032900000,0.8855,5590.2760,6313.0770
1783033200000,0.8476,4795.2140,5657.1290
1783033500000,1.5644,7346.7430,4696.1770
1783033800000,1.2583,905.9500,719.9940
1783034100000,0.6181,3231.5160,5228.1730
1783034400000,1.4296,3097.0680,2166.4240
1783034700000,1.5192,11748.7120,7733.6050
1783035000000,1.7041,24195.2050,14198.2760
1783035300000,0.7588,8043.4720,10600.4000
1783035600000,0.3378,17538.2650,51924.3610
1783035900000,1.0679,28126.8920,26339.2020
1783036200000,0.8428,6144.5850,7290.9360
1783036500000,1.6121,14726.2060,9134.8330
1783036800000,2.7207,80626.2370,29634.5850
1783037100000,1.0422,30841.8170,29592.2430
1783037400000,0.9011,54211.6620,60159.5470
1783037700000,1.3452,50361.7910,37438.0270
1783038000000,1.4571,18882.7320,12959.0270
1783038300000,1.3616,29237.2330,21472.9700
1783038600000,0.6181,17069.0730,27615.7620
1783038900000,1.2228,30549.3880,24982.7470
1783039200000,0.4216,10257.8430,24329.2680
1783039500000,1.5933,46909.0820,29441.5920
1783039800000,0.9312,39405.5860,42316.6810
1783040100000,1.3284,102498.2310,77161.0160
1783040400000,1.1432,184975.7310,161807.9360
1783040700000,1.3208,125156.9530,94755.6720
1783041000000,0.6568,82466.1000,125552.3800
1783041300000,1.1120,47025.0320,42289.9570
1783041600000,0.7653,137498.0500,179672.8590
1783041900000,1.1681,63365.4940,54244.8400
1783042200000,1.8221,137973.5370,75723.0450
1783042500000,0.6457,46128.8550,71438.8120
1783042800000,0.3448,18481.0570,53604.8010
1783043100000,0.6256,33632.7290,53762.0850
1783043400000,0.7647,19641.0140,25685.7870
1783043700000,1.1855,16877.9650,14236.8680
1783044000000,0.4992,15081.1210,30213.4650
1783044300000,1.6943,23227.0140,13708.5350
1783044600000,1.2045,41596.0300,34533.1080
1783044900000,0.4295,6506.1000,15146.8680
1783045200000,0.8310,5922.3300,7126.3980
1783045500000,2.0695,21429.3920,10354.9590
1783045800000,1.4723,126720.6980,86068.8200
1783046100000,2.2547,165710.0120,73495.7000
1783046400000,0.3147,15841.7580,50341.7610
1783046700000,0.5199,11763.1520,22627.7320
1783047000000,3.6116,232361.9750,64337.2210
1783047300000,0.8405,25693.2690,30569.8140
1783047600000,0.5756,34047.1170,59146.0590
1783047900000,0.8828,17695.6890,20045.5010
1783048200000,0.8406,7538.2280,8968.0140
1783048500000,0.6756,5321.7870,7877.3100
1783048800000,0.2840,5624.2940,19805.0530
1783049100000,1.7235,14937.1500,8666.8840
1783049400000,1.1347,6803.8690,5996.3930
1783049700000,2.2107,18734.1950,8474.3150
1783050000000,0.0602,1573.3650,26125.3950
1783050300000,0.7707,5619.8780,7292.1500
1783050600000,1.3016,4398.7850,3379.6300
1783050900000,0.6501,2565.4520,3946.4560
1783051200000,1.7731,6529.2980,3682.5000
1783051500000,2.7150,4344.0230,1599.9850
1783051800000,1.7365,18550.0150,10682.4510
1783052100000,1.4290,19237.0440,13461.8830
1783052400000,1.2638,66717.7670,52791.7230
1783052700000,1.0140,12919.1750,12740.8130
1783053000000,0.2813,6525.2360,23197.5740
1783053300000,0.4801,4872.7840,10148.7510
1783053600000,0.7520,6796.5490,9038.1220
1783053900000,0.6706,7059.3280,10526.5250
1783054200000,0.3228,6587.4350,20405.7420
1783054500000,1.5445,20488.6130,13265.5860
1783054800000,0.5137,10154.6850,19769.4330
1783055100000,1.7331,18592.4830,10728.1330
1783055400000,1.0383,6262.8040,6031.7580
1783055700000,0.7552,8190.3540,10844.7590
1783056000000,0.9591,12335.1170,12861.0530
1783056300000,0.6178,7983.6300,12921.9660
1783056600000,2.0090,56852.3970,28299.1500
1783056900000,0.8534,18818.0700,22051.0670
1783057200000,1.4039,8736.6810,6222.9940
1783057500000,0.8780,22231.0380,25319.0080
1783057800000,1.4786,10066.9630,6808.4760
1783058100000,3.4949,15924.9760,4556.5990
1783058400000,0.7705,17464.9370,22666.6860
1783058700000,1.7479,18136.9300,10376.3840
1783059000000,0.7162,8879.3390,12398.1510
1783059300000,0.9338,18862.9290,20199.5760
1783059600000,0.6920,23232.9890,33574.9950
1783059900000,1.4861,67762.7480,45596.2160
1783060200000,1.5833,28694.2750,18122.7340
1783060500000,0.8009,13923.5780,17385.6190
1783060800000,1.4890,15519.3020,10422.3320
1783061100000,2.0610,23995.5670,11642.4580
1783061400000,0.6334,15833.1970,24995.3270
1783061700000,0.9833,20139.8640,20481.8620
1783062000000,0.3817,16784.5600,43974.4380
1783062300000,4.5922,158601.5020,34537.2530
1783062600000,0.9592,26151.8190,27263.9850
1783062900000,0.6053,7916.8670,13079.3970
1783063200000,1.3175,7897.4650,5994.2210
1783063500000,3.1356,15414.0710,4915.7850
1783063800000,2.1133,35036.2910,16578.8540
1783064100000,0.6167,51084.2740,82838.3600
1783064400000,1.5275,37628.9230,24633.8140
1783064700000,2.0182,21919.4580,10860.7970
1783065000000,0.8349,13890.1800,16637.2450
1783065300000,0.3445,10306.5510,29913.1510
1783065600000,1.6331,26109.9230,15987.7900
1783065900000,0.9810,15687.2960,15991.4200
1783066200000,0.3660,5112.5720,13970.1690
1783066500000,0.4281,14302.3150,33406.2180
1783066800000,0.4457,14971.2600,33586.7740
1783067100000,0.6090,15261.8750,25058.7220
1783067400000,0.4358,13077.0730,30003.7480
1783067700000,1.3939,10112.3580,7254.7290
1783068000000,1.4812,14734.5340,9947.9840
1783068300000,0.8857,18154.5380,20498.2280
1783068600000,2.5672,16782.4770,6537.1560
1783068900000,0.3238,13519.8360,41754.0820
1783069200000,0.4529,5938.0970,13111.0130
1783069500000,0.6912,5991.5250,8668.0880
1783069800000,0.7975,8370.0810,10495.9370
1783070100000,0.6033,8208.6810,13606.2100
1783070400000,1.0228,8349.6490,8163.1850
1783070700000,0.5312,7485.1800,14089.9990
1783071000000,0.7327,12861.5270,17554.0240
1783071300000,3.6934,17396.1860,4710.0380
1783071600000,1.2096,8035.7620,6643.1260
1783071900000,1.0837,8224.7540,7589.6750
1783072200000,2.0253,11667.7970,5761.1520
1783072500000,0.7700,9312.0020,12092.8050
1783072800000,1.2851,5228.1470,4068.2290
1783073100000,1.5904,14074.2100,8849.5150
1783073400000,0.3151,3515.1950,11156.8170
1783073700000,1.0728,4836.8540,4508.5640
1783074000000,0.3267,4939.1650,15116.7440
