timestamp,sum_oi,sum_oi_value
1783039800000,10563274.43000000,853512573.94400000
1783040100000,10569339.66000000,853579870.94160000
1783040400000,10571399.80000000,853271194.19520560
1783040700000,10568188.33000000,855830364.05091890
1783041000000,10568821.98000000,857601722.31200020
1783041300000,10585072.04000000,859614598.30006110
1783041600000,10593533.76000000,858819378.68654370
1783041900000,10607648.00000000,861097020.79893340
1783042200000,10615542.34000000,861238950.04420000
1783042500000,10622032.65000000,864102356.07750000
1783042800000,10634728.75000000,867262129.56250000
1783043100000,10641623.26000000,866440965.82920000
1783043400000,10653140.96000000,868870176.69760000
1783043700000,10658424.28000000,869926595.32910470
1783044000000,10660222.61000000,867955324.90620000
1783044300000,10663687.48000000,868450708.37120000
1783044600000,10655872.26000000,869831768.87959770
1783044900000,10653549.80000000,865707456.74800000
1783045200000,10657836.65000000,867547903.31000000
1783045500000,10657371.01000000,867658668.30154160
1783045800000,10657012.11000000,864496822.36320000
1783046100000,10661056.13000000,863210501.73222360
1783046400000,10653390.71000000,861326638.90350000
1783046700000,10653455.15000000,860905710.67150000
1783047000000,10653828.77000000,860616288.04060000
1783047300000,10653417.71000000,860809851.47624340
1783047600000,10650327.86000000,860333484.53080000
1783047900000,10648736.62000000,859163054.62823320
1783048200000,10638903.24000000,856431710.82000000
1783048500000,10631332.87000000,854626285.22679770
1783048800000,10635065.48000000,857414277.11389040
1783049100000,10627436.49000000,858696868.39200000
1783049400000,10633200.69000000,859802312.18913870
1783049700000,10631358.44000000,859013761.95200000
1783050000000,10630768.47000000,857929701.84078250
1783050300000,10628302.34000000,856831347.19475100
1783050600000,10628319.15000000,858271132.71831190
1783050900000,10627419.42000000,856888827.83460000
1783051200000,10629423.88000000,857663537.20113370
1783051500000,10627810.02000000,856715443.77354900
1783051800000,10630281.51000000,856007763.72031720
1783052100000,10630871.27000000,857167150.50010000
1783052400000,10630661.35000000,856618691.58300000
1783052700000,10631000.42000000,856449588.56968980
1783053000000,10632027.70000000,856954378.28324780
1783053300000,10633333.68000000,856869361.11988520
1783053600000,10629951.01000000,858155945.03730000
1783053900000,10629255.68000000,858206103.60320000
1783054200000,10631034.89000000,856535825.10266570
1783054500000,10639485.92000000,856606535.84398020
1783054800000,10639730.94000000,856279788.14800720
1783055100000,10634969.82000000,857482869.81839850
1783055400000,10633669.65000000,857073773.79000000
1783055700000,10635349.01000000,858166311.61690000
1783056000000,10636475.79000000,858895420.04250000
1783056300000,10640644.35000000,859081934.75892470
1783056600000,10640976.82000000,859913347.23792340
1783056900000,10641525.72000000,861857168.06280000
1783057200000,10648748.66000000,863589536.30240510
1783057500000,10654688.15000000,863485359.33417050
1783057800000,10657193.17000000,865364085.40400000
1783058100000,10655579.69000000,864913689.43305890
1783058400000,10656737.05000000,864407087.19800360
1783058700000,10657558.82000000,865926654.12500000
1783059000000,10673328.82000000,867895032.49593340
1783059300000,10662780.19000000,864762299.96949370
1783059600000,10665241.14000000,864759905.47009600
1783059900000,10661691.72000000,863383795.48560000
1783060200000,10660353.68000000,863168837.46960000
1783060500000,10660780.32000000,863536414.62681650
1783060800000,10657774.36000000,860302872.81302830
1783061100000,10652344.26000000,860709416.20800000
1783061400000,10650206.98000000,861322400.40312160
1783061700000,10658500.84000000,863618811.46966110
1783062000000,10657226.79000000,862340712.85254240
1783062300000,10646570.11000000,860455796.29020000
1783062600000,10645910.78000000,861421659.84432220
1783062900000,10646861.71000000,861118175.10480000
1783063200000,10648253.62000000,862288309.01078380
1783063500000,10650957.51000000,863366615.76060000
1783063800000,10653372.12000000,863668877.76840000
1783064100000,10664901.03000000,864819756.83723820
1783064400000,10663379.08000000,865030840.92500470
1783064700000,10674417.49000000,867302273.09840060
1783065000000,10695151.23000000,870264455.58510000
1783065300000,10694985.63000000,869184466.37194040
1783065600000,10694134.69000000,868256795.48110000
1783065900000,10702667.56000000,869535991.83737350
1783066200000,10700425.34000000,868018503.58080000
1783066500000,10708066.92000000,868857478.49076130
1783066800000,10707457.56000000,868450534.68225070
1783067100000,10723304.71000000,869341573.26049710
1783067400000,10717073.88000000,868165259.36334750
1783067700000,10717682.72000000,868453830.80160000
1783068000000,10717428.69000000,868754769.61140000
1783068300000,10717247.40000000,871746794.67972330
1783068600000,10717277.42000000,869114918.80156600
