timestamp,buy_sell_ratio,buy_vol,sell_vol
1783014300000,1.1372,249.7720,219.6370
1783014600000,0.6976,165.5060,237.2580
1783014900000,1.1275,164.3050,145.7200
1783015200000,2.1679,584.6870,269.7000
1783015500000,0.8295,674.0070,812.5550
1783015800000,0.8352,289.4030,346.4950
1783016100000,0.8964,282.2390,314.8450
1783016400000,1.0709,141.1870,131.8380
1783016700000,1.8033,343.7550,190.6210
1783017000000,1.0247,469.2620,457.9290
1783017300000,0.3984,152.4390,382.6220
1783017600000,0.5559,195.4450,351.5520
1783017900000,0.9389,131.3620,139.9060
1783018200000,1.2363,176.3160,142.6120
1783018500000,0.9874,76.9240,77.9080
1783018800000,0.3312,400.7680,1210.1140
1783019100000,1.0447,547.8900,524.4690
1783019400000,1.8461,422.4020,228.8020
1783019700000,0.7465,178.2070,238.7110
1783020000000,1.0664,225.7520,211.7040
1783020300000,3.5125,564.0530,160.5850
1783020600000,2.2248,307.5400,138.2330
1783020900000,0.8562,135.0550,157.7370
1783021200000,1.5688,150.2190,95.7560
1783021500000,0.8505,71.5850,84.1700
1783021800000,1.3062,772.2630,591.2280
1783022100000,0.3924,196.5900,501.0030
1783022400000,1.1263,648.5800,575.8680
1783022700000,0.8951,105.9840,118.4040
1783023000000,0.4838,45.2840,93.5920
1783023300000,1.1781,156.4440,132.7970
1783023600000,1.8263,352.2450,192.8750
1783023900000,0.6034,42.1170,69.7960
1783024200000,0.6751,160.4490,237.6750
1783024500000,1.0439,80.9710,77.5670
1783024800000,1.3717,197.2030,143.7690
1783025100000,2.1505,884.0090,411.0680
1783025400000,4.3035,515.5030,119.7870
1783025700000,0.6752,169.2780,250.7220
1783026000000,0.8802,137.5850,156.3140
1783026300000,0.7738,39.2160,50.6790
1783026600000,2.1593,156.5940,72.5200
1783026900000,6.4788,27.8200,4.2940
1783027200000,0.5448,26.3230,48.3150
1783027500000,0.5222,13.9860,26.7820
1783027800000,1.2658,11.0200,8.7060
1783028100000,1.1047,166.2270,150.4760
1783028400000,6.9302,314.5330,45.3860
1783028700000,6.8290,46.2050,6.7660
1783029000000,1.7858,39.4730,22.1040
1783029300000,6.0184,57.9930,9.6360
1783029600000,2.5106,1007.1740,401.1650
1783029900000,0.6048,167.7040,277.2930
1783030200000,0.8045,213.6240,265.5380
1783030500000,1.0773,146.5510,136.0400
1783030800000,0.9002,179.1640,199.0210
1783031100000,1.0944,214.3380,195.8520
1783031400000,1.0680,124.2580,116.3500
1783031700000,0.4846,59.1800,122.1200
1783032000000,1.2753,114.6710,89.9170
1783032300000,1.1507,51.8970,45.1020
1783032600000,1.2989,44.5770,34.3180
1783032900000,0.5289,78.1590,147.7730
1783033200000,1.3432,99.0350,73.7280
1783033500000,1.2967,103.8230,80.0670
1783033800000,1.3248,116.3660,87.8390
1783034100000,1.5830,292.7640,184.9380
