timestamp,sum_oi,sum_oi_value
1782984300000,58339.05900000,237448836.50835428
1782984600000,58324.57400000,237396992.10144535
1782984900000,58290.47600000,237183946.84400000
1782985200000,58281.98900000,237225954.75743060
1782985500000,58315.66800000,237484726.36320000
1782985800000,58311.21600000,237438551.79727733
1782986100000,58321.13000000,237322100.70520955
1782986400000,58383.82300000,237508039.74276900
1782986700000,58433.78600000,237614662.03878915
1782987000000,58445.33000000,237715859.61560000
1782987300000,58551.75500000,238078462.04060000
1782987600000,58535.00500000,238164301.59375000
1782987900000,58573.05300000,238366463.85677776
1782988200000,58532.34100000,238167773.72579840
1782988500000,58522.90700000,238095765.29694000
1782988800000,58595.46200000,238275516.44990000
1782989100000,58735.72300000,238915051.30637145
1782989400000,58721.70700000,238674378.10150000
1782989700000,58695.26700000,238697803.16691000
1782990000000,58737.96400000,238991853.16392000
1782990300000,58739.06000000,238672398.94208214
1782990600000,58634.38700000,238169341.31023878
1782990900000,58701.47900000,238663705.77250737
1782991200000,58701.04800000,238851724.13869090
1782991500000,58650.45900000,238516167.63366000
1782991800000,58633.95900000,238535378.04227194
1782992100000,58633.28100000,238485959.03781772
1782992400000,58593.14100000,238431896.80848000
1782992700000,58395.60500000,237879752.57195000
1782993000000,58553.79400000,238522315.45192114
1782993300000,58562.18000000,238523424.15203235
1782993600000,58554.55700000,238195253.51144000
1782993900000,58605.26000000,238482384.51800000
1782994200000,58512.05000000,238295004.58900000
1782994500000,58552.78100000,238131818.21576000
1782994800000,58645.83400000,238357781.87624000
1782995100000,58675.50200000,238767353.64791492
1782995400000,58960.88100000,239753220.01911000
1782995700000,56773.94900000,234426809.65936217
1782996000000,57840.17600000,239436468.01662420
1782996300000,59497.45000000,245999346.71900000
1782996600000,59479.18800000,245433582.49441043
1782996900000,59638.40800000,245820988.13880990
1782997200000,59450.82500000,244918705.14168856
1782997500000,59625.65200000,246212801.06012000
1782997800000,59527.06600000,245311634.25666000
1782998100000,59652.23900000,246182467.66362917
1782998400000,59707.65100000,246065723.47186565
1782998700000,59783.55200000,246058983.77917257
1782999000000,59762.07700000,245925468.04497322
1782999300000,58792.52000000,242814283.45040000
1782999600000,58643.11200000,242543806.21416000
1782999900000,58610.00100000,242433235.93638000
1783000200000,58750.82100000,243395943.43268746
1783000500000,58888.45000000,243514107.48274904
1783000800000,58456.23700000,241876876.65601188
1783001100000,58349.20400000,241059816.96132000
1783001400000,58506.84600000,241578728.65536034
1783001700000,58618.17200000,242077809.63528000
1783002000000,58621.67700000,242202237.20442960
1783002300000,58550.91500000,241484475.34217513
1783002600000,58493.85200000,240877682.53600000
1783002900000,58460.48700000,240921211.46515370
1783003200000,58604.41100000,241450279.27443090
1783003500000,58634.74600000,241575927.58014950
1783003800000,58691.80600000,242010379.77846000
1783004100000,58859.73700000,242835851.14879000
1783004400000,58748.24200000,242654259.40134507
1783004700000,58796.96000000,242748325.77722420
1783005000000,58607.23500000,241589571.97230000
1783005300000,58475.81300000,241422656.79367000
1783005600000,58347.70700000,240623110.26775600
1783005900000,58266.02000000,240695763.29960000
1783006200000,58335.80900000,240606030.88201728
1783006500000,58349.01400000,241059032.00862000
1783006800000,58387.22600000,241106100.09420030
1783007100000,58370.75300000,240888509.43311000
1783007400000,58353.41200000,241005795.71285340
1783007700000,58294.77100000,240731706.21080726
1783008000000,58291.54500000,240740944.03390303
1783008300000,58265.15500000,240530611.45360294
1783008600000,58081.83400000,239555483.78558165
1783008900000,57966.06200000,239128126.15835392
1783009200000,57928.80000000,238959196.44000000
1783009500000,57841.05800000,238243857.97542554
1783009800000,57795.57800000,238020394.57829030
1783010100000,57771.10900000,237167331.92648748
1783010400000,57967.74800000,238394102.68244000
1783010700000,57884.09600000,238308486.20474523
1783011000000,57457.81200000,236711820.98700000
1783011300000,57537.94000000,236999769.20823930
1783011600000,57792.12600000,238072637.39848375
1783011900000,57659.39800000,237412571.26500000
1783012200000,57581.93300000,237176035.18511146
1783012500000,57522.46400000,236993126.90464000
1783012800000,57558.58000000,237081481.79739850
1783013100000,57599.63700000,237135079.80116367
1783013400000,57488.99300000,236549242.81574276
1783013700000,57504.13700000,236560520.30870920
1783014000000,57496.49800000,236387032.31244427
1783014300000,57406.05100000,235908502.18904907
1783014600000,57412.15300000,236017916.25382000
1783014900000,57424.58600000,236095794.26316446
1783015200000,57383.86700000,235770225.14955000
1783015500000,57320.65200000,235973074.50144000
1783015800000,57191.35100000,235884011.45897000
1783016100000,57188.25200000,235672214.60948000
1783016400000,57096.78100000,235183851.11142800
1783016700000,57086.48700000,235195184.71026000
1783017000000,57152.68300000,235740581.73270940
1783017300000,56921.18600000,234897067.61035544
1783017600000,56762.96000000,234208513.99680000
1783017900000,56802.38600000,234211574.12222000
1783018200000,56819.48500000,234308783.07390000
1783018500000,56761.94000000,234039765.35366225
1783018800000,56758.99800000,234074675.34198000
1783019100000,57192.37400000,235685433.52296937
1783019400000,57220.59300000,235717230.47323602
1783019700000,57062.43600000,234932896.50432000
1783020000000,56955.56200000,234344798.96024000
1783020300000,56975.74400000,234276511.63528666
1783020600000,56862.88200000,234011798.69634000
1783020900000,56766.91200000,233659989.49056000
1783021200000,56761.16600000,233577709.84499446
1783021500000,56744.95200000,233570247.28325110
1783021800000,56755.90800000,233714921.88693473
1783022100000,56839.75100000,234480712.21122617
1783022400000,56741.86700000,233958048.79494563
1783022700000,56541.67300000,233075519.02387000
1783023000000,56481.21300000,232934532.26779348
1783023300000,56498.10700000,232912316.14536000
1783023600000,56499.77600000,233019201.16800000
1783023900000,56561.89100000,233344384.46377000
1783024200000,56562.39600000,233361009.21890494
1783024500000,56640.73600000,233678153.25632000
1783024800000,56669.54200000,233715572.06674358
1783025100000,56542.72600000,233142522.77814640
1783025400000,56444.49800000,232684540.77528000
1783025700000,56083.26800000,231300857.21632000
1783026000000,56178.40400000,231766814.62220000
1783026300000,56191.51000000,231789978.75000000
1783026600000,56193.37300000,231799911.35992000
1783026900000,56126.05100000,231519960.37500000
1783027200000,56116.28000000,231530720.81480000
1783027500000,56134.09900000,231604801.74608000
1783027800000,56127.77800000,231559638.36124000
1783028100000,56128.19400000,231560793.32058000
1783028400000,56210.07400000,231964922.87950000
1783028700000,55947.89100000,230927717.49705000
1783029000000,55934.05500000,230872846.07745000
1783029300000,55934.49600000,230874106.99968000
1783029600000,55926.19100000,230840945.97160000
1783029900000,55661.40900000,229728550.29525000
1783030200000,55770.83000000,230304532.50772905
1783030500000,55766.70600000,230149203.91212648
1783030800000,55732.93900000,229995348.68886000
1783031100000,55717.79400000,229870011.81455803
1783031400000,55686.36800000,229764738.68640000
1783031700000,55689.61700000,229895649.31472000
1783032000000,55680.36000000,229786760.59497356
1783032300000,55652.78200000,229602494.39925420
1783032600000,55653.45100000,229623912.68796000
1783032900000,55653.40500000,229637636.24505000
1783033200000,55689.22600000,229813842.71872000
1783033500000,55680.83900000,229801767.40522277
1783033800000,55681.10100000,229891118.50971000
1783034100000,55679.56200000,229848048.60802522
1783034400000,55587.16000000,229430444.18400000
1783034700000,55597.85500000,229590786.24395000
1783035000000,55601.95400000,229747273.92800000
1783035300000,55435.40900000,228903032.85733348
1783035600000,55446.56300000,228764926.57026574
