timestamp,buy_sell_ratio,buy_vol,sell_vol
1783036200000,1.3319,9817.6200,7371.2100
1783036500000,0.6040,6670.2800,11043.1300
1783036800000,0.9141,17776.1000,19447.0400
1783037100000,0.4594,11419.4200,24859.8400
1783037400000,1.0591,14806.9400,13980.8600
1783037700000,1.0807,9809.6400,9077.0600
1783038000000,0.7558,5909.4400,7818.9600
1783038300000,1.1873,8117.5900,6837.0200
1783038600000,2.8497,33781.5300,11854.2900
1783038900000,0.3786,10715.7500,28305.7900
1783039200000,0.5427,5305.7300,9777.3200
1783039500000,1.2661,8133.1400,6423.5700
1783039800000,0.9879,4771.8900,4830.1400
1783040100000,1.7764,7859.1200,4424.2200
1783040400000,2.4220,19962.9700,8242.2100
1783040700000,2.6983,46360.2700,17181.1400
1783041000000,2.4676,51685.5700,20945.6600
1783041300000,0.4490,16561.7100,36882.9900
1783041600000,1.2318,11928.5100,9684.1000
1783041900000,1.1441,36709.5800,32087.2500
1783042200000,2.0256,56856.3200,28068.2700
1783042500000,1.1319,26067.2900,23029.4100
1783042800000,1.2391,16358.7700,13202.2800
1783043100000,0.3353,10515.8400,31365.8000
1783043400000,0.7448,7832.4300,10515.5000
1783043700000,1.0210,14816.7500,14511.3800
1783044000000,0.9716,15305.3900,15753.2700
1783044300000,0.9326,19513.9100,20923.9400
1783044600000,0.4309,14623.5300,33939.1500
1783044900000,1.3049,17032.4000,13052.8500
1783045200000,2.5530,39543.8500,15489.1900
1783045500000,0.4103,14344.5200,34962.0000
1783045800000,0.5126,33113.3800,64599.3400
1783046100000,1.4256,15655.9100,10982.3100
1783046400000,0.8769,6143.5700,7006.2000
1783046700000,0.4317,15664.4900,36289.7500
1783047000000,0.8871,7747.4000,8733.7500
1783047300000,1.9725,14190.3700,7193.9300
1783047600000,0.7169,28701.4600,40035.3000
1783047900000,0.6436,17365.6900,26982.5700
1783048200000,0.5076,7070.7800,13930.3700
1783048500000,3.0026,10587.8200,3526.2200
1783048800000,1.1656,19075.3500,16364.6800
1783049100000,1.0058,3900.4900,3878.0400
1783049400000,2.5228,16404.0400,6502.3000
1783049700000,0.3989,2961.1000,7423.1700
1783050000000,0.5294,10028.2700,18942.2900
1783050300000,0.7774,9625.3200,12380.9100
1783050600000,1.6677,5965.3100,3576.9700
1783050900000,0.5005,15056.7100,30081.3000
1783051200000,0.5964,33512.3300,56188.4700
1783051500000,0.2760,7905.3300,28640.8100
1783051800000,1.0546,9554.0900,9059.8400
1783052100000,0.6017,7155.0500,11891.2700
1783052400000,2.3974,12745.2200,5316.2800
1783052700000,0.7151,4764.6400,6663.1300
1783053000000,1.1380,19872.3300,17462.7600
1783053300000,2.0153,8426.8500,4181.4500
1783053600000,1.5771,12109.7800,7678.4400
1783053900000,0.3001,3142.7700,10473.8100
1783054200000,1.4103,7176.3400,5088.4800
1783054500000,0.4839,6305.3700,13030.5300
1783054800000,1.1506,15857.8500,13782.2600
1783055100000,0.4732,4006.0000,8465.3800
1783055400000,0.3904,2318.5000,5938.3100
1783055700000,2.2303,22412.6100,10048.9300
1783056000000,1.1735,10508.5800,8955.1000
1783056300000,0.9485,15954.9800,16821.8900
1783056600000,0.7991,17550.5300,21963.1800
1783056900000,0.6439,18128.0300,28152.9800
1783057200000,0.7808,7041.0100,9017.8000
1783057500000,0.8162,7143.3900,8751.8500
1783057800000,2.5276,15113.7900,5979.5400
1783058100000,0.4138,4845.1700,11709.0600
1783058400000,1.9082,19700.6500,10324.1200
1783058700000,2.0689,33058.9400,15978.6300
1783059000000,0.2933,10384.8400,35409.5900
1783059300000,0.9879,12304.9300,12455.0800
1783059600000,0.8866,7928.5100,8942.6400
1783059900000,2.8512,8186.7200,2871.3300
1783060200000,1.0903,12283.7600,11266.8800
1783060500000,0.5480,12177.2000,22221.6300
1783060800000,3.3272,46347.3500,13929.8700
1783061100000,3.9697,8046.9600,2027.1200
1783061400000,2.7328,7273.2900,2661.4400
1783061700000,0.7540,3727.0600,4942.9700
1783062000000,1.7282,10155.4400,5876.3600
1783062300000,1.0442,14682.9000,14060.9300
1783062600000,0.5877,6508.7900,11074.3200
1783062900000,1.8374,11320.8300,6161.1700
1783063200000,2.7469,5595.7900,2037.1300
1783063500000,1.8262,18986.1000,10396.3700
1783063800000,1.1716,17651.4100,15065.5400
1783064100000,3.6492,21804.7100,5975.2500
1783064400000,1.3791,5644.1600,4092.5500
1783064700000,0.9667,7491.6000,7749.9600
1783065000000,0.7971,35529.9000,44574.8600
1783065300000,0.5028,5537.0700,11011.4100
1783065600000,1.6239,58398.6800,35962.4500
1783065900000,0.9193,7995.9400,8697.9100
1783066200000,1.1550,5160.3200,4467.8400
1783066500000,0.5387,16423.1100,30484.6300
1783066800000,1.4365,9941.3800,6920.7100
1783067100000,1.4106,13160.7100,9329.7700
1783067400000,1.5985,9921.4100,6206.7700
1783067700000,1.3519,8796.7300,6507.0400
1783068000000,1.2508,70199.0300,56125.2800
1783068300000,1.2285,20022.8700,16298.9200
1783068600000,0.7186,13637.9500,18978.3000
1783068900000,1.0407,7292.8500,7007.9200
1783069200000,1.4644,20047.4300,13689.8200
1783069500000,0.9892,19003.8200,19212.2400
1783069800000,2.5925,13216.0600,5097.7700
1783070100000,0.3897,9168.6600,23524.6800
1783070400000,0.9876,6452.2100,6533.5200
1783070700000,0.8536,6443.0000,7547.9300
1783071000000,0.3741,9681.1300,25880.8800
1783071300000,0.4395,14800.2300,33676.9700
1783071600000,3.0010,15558.7200,5184.4600
1783071900000,1.6093,23230.6700,14434.8400
1783072200000,0.8241,4698.4100,5701.0200
1783072500000,0.2535,7112.9300,28054.6200
1783072800000,1.1321,25719.1100,22718.9300
1783073100000,0.6819,7253.1400,10637.0400
