timestamp,buy_sell_ratio,buy_vol,sell_vol
1783049400000,0.9823,19034.1600,19377.7900
1783049700000,0.5016,5531.8200,11028.5900
1783050000000,0.5786,9518.4400,16452.0400
1783050300000,1.0842,19236.1900,17743.0600
1783050600000,0.3645,6268.2800,17198.2900
1783050900000,1.3084,16555.8900,12653.4100
1783051200000,0.8633,9478.6300,10979.1300
1783051500000,0.7052,17984.6800,25502.4200
1783051800000,1.5233,40867.4600,26828.2300
1783052100000,0.7111,13479.9300,18955.3000
1783052400000,1.2529,13260.8000,10583.8100
1783052700000,1.0787,6694.9900,6206.7300
1783053000000,1.6964,16172.0600,9533.0100
1783053300000,2.7920,21474.3300,7691.3500
1783053600000,1.0129,12160.8900,12005.4300
1783053900000,0.3882,6305.6500,16241.3200
1783054200000,0.8183,16630.9600,20323.7900
1783054500000,1.0876,20826.8500,19148.7700
1783054800000,1.3688,25769.4500,18825.9300
1783055100000,0.8273,6737.3300,8143.3700
1783055400000,1.6100,20799.4700,12919.0300
1783055700000,1.1173,22342.5700,19997.3100
1783056000000,2.9835,17422.4000,5839.5200
1783056300000,1.5294,23817.4600,15572.6700
1783056600000,1.7948,41660.7700,23211.4600
1783056900000,1.7157,63868.0000,37226.4500
1783057200000,1.0739,20010.3300,18632.5800
1783057500000,1.3686,21998.3100,16073.2300
1783057800000,0.8934,14964.8700,16749.7500
1783058100000,0.8833,9487.2300,10740.9400
1783058400000,0.8330,26014.5200,31228.8500
1783058700000,0.6720,33284.4300,49531.7000
1783059000000,0.3705,15367.1300,41475.7800
1783059300000,1.7438,52942.6300,30360.1500
1783059600000,0.7391,23513.0500,31812.9800
1783059900000,2.7409,43762.2700,15966.1500
1783060200000,0.8912,17654.0100,19809.8700
1783060500000,0.4331,30959.3500,71476.1800
1783060800000,1.1141,20026.3100,17974.9300
1783061100000,1.0877,17234.0100,15844.6900
1783061400000,1.5347,20231.2900,13182.4800
1783061700000,0.3392,3613.3000,10653.4500
1783062000000,0.2743,7816.5600,28496.1700
1783062300000,1.1585,14388.3500,12419.7200
1783062600000,0.8195,9588.8600,11701.2900
1783062900000,1.1180,8607.4000,7698.5900
1783063200000,0.4337,6830.4400,15749.1800
1783063500000,1.3696,10452.4600,7631.4900
1783063800000,1.1907,24778.2900,20809.7300
1783064100000,1.9400,38153.9200,19666.8500
1783064400000,1.2515,29796.0800,23808.5800
1783064700000,2.5668,45689.8300,17800.0900
1783065000000,0.6532,26056.6100,39892.2500
1783065300000,0.5874,13150.9400,22389.7200
1783065600000,0.7879,25732.6800,32659.3400
1783065900000,0.6018,14457.4900,24023.0000
1783066200000,2.1043,16327.3400,7758.9600
1783066500000,0.8403,8844.9600,10526.1700
1783066800000,0.7446,24384.4200,32750.4100
1783067100000,0.3961,17159.6400,43318.4100
1783067400000,1.4379,27851.8500,19369.4900
1783067700000,0.8432,5557.9300,6591.7400
1783068000000,1.6457,82228.1200,49965.7900
1783068300000,0.6487,22304.6800,34385.0700
1783068600000,0.5414,31912.8100,58949.7800
1783068900000,1.6571,39151.6600,23626.8500
1783069200000,0.5926,48167.1000,81277.4900
1783069500000,0.7492,19827.6000,26466.2000
1783069800000,0.8506,14702.1300,17283.9400
1783070100000,0.5947,12800.3300,21525.3800
1783070400000,0.6514,6376.7900,9789.7100
1783070700000,0.5362,9298.7000,17340.8700
1783071000000,0.7863,15477.3900,19684.8900
1783071300000,0.7185,22940.4200,31928.0000
1783071600000,1.1039,17776.1000,16102.4600
1783071900000,2.7464,119427.3500,43484.2900
1783072200000,0.6805,10272.1900,15096.0400
1783072500000,0.7520,6457.9100,8587.4400
1783072800000,1.1462,26512.8200,23130.9400
1783073100000,0.5730,6503.5200,11349.4600
1783073400000,0.9949,30746.3600,30904.8300
1783073700000,0.7892,13262.9800,16806.0300
1783074000000,1.5180,25616.6300,16875.1100
1783074300000,1.5549,47835.9800,30764.6700
1783074600000,1.2167,18582.0700,15272.6900
1783074900000,1.2105,38153.9900,31519.3200
